date,store_id,product_id,product_name,category,region,quantity_sold,unit_price,total_sales
2025-05-28,103,801,Kist Mango Jam 500g,Food,Southern,41,2.2,90.2
2025-05-08,102,801,Kist Mango Jam 500g,Food,Western,36,2.2,79.2
2025-05-11,105,502,Pepsi 500ml,Beverages,Northern,6,1.4,8.4
2025-05-20,105,501,Coca-Cola 500ml,Beverages,Eastern,14,1.5,21.0
2025-05-08,102,501,Coca-Cola 500ml,Beverages,Northern,25,1.5,37.5
2025-05-28,104,501,Coca-Cola 500ml,Beverages,Southern,46,1.5,69.0
2025-05-05,105,802,Maliban Marie 400g,Food,Northern,49,1.6,78.4
2025-05-14,103,802,Maliban Marie 400g,Food,Central,40,1.6,64.0
2025-05-15,104,701,Anchor Full Cream 1L,Dairy,Western,37,2.8,103.6
2025-05-01,104,801,Kist Mango Jam 500g,Food,Central,44,2.2,96.8
2025-05-11,105,802,Maliban Marie 400g,Food,Western,48,1.6,76.8
2025-05-24,103,802,Maliban Marie 400g,Food,Western,15,1.6,24.0
2025-05-21,105,802,Maliban Marie 400g,Food,Western,30,1.6,48.0
2025-05-04,104,502,Pepsi 500ml,Beverages,Western,48,1.4,67.2
2025-05-17,104,901,Signal Toothpaste 120g,Toiletries,Eastern,47,2.5,117.5
2025-05-20,104,801,Kist Mango Jam 500g,Food,Western,33,2.2,72.6
2025-05-13,103,901,Signal Toothpaste 120g,Toiletries,Northern,9,2.5,22.5
2025-05-19,102,502,Pepsi 500ml,Beverages,Eastern,26,1.4,36.4
2025-05-15,105,502,Pepsi 500ml,Beverages,Central,7,1.4,9.8
2025-05-07,102,501,Coca-Cola 500ml,Beverages,Central,35,1.5,52.5
2025-05-23,102,901,Signal Toothpaste 120g,Toiletries,Eastern,41,2.5,102.5
2025-05-17,103,701,Anchor Full Cream 1L,Dairy,Northern,50,2.8,140.0
2025-05-22,104,801,Kist Mango Jam 500g,Food,Western,3,2.2,6.6
2025-05-22,104,601,Sunlight Detergent 1kg,Household,Southern,7,3.0,21.0
2025-05-16,101,601,Sunlight Detergent 1kg,Household,Western,8,3.0,24.0
2025-05-19,103,901,Signal Toothpaste 120g,Toiletries,Western,42,2.5,105.0
2025-05-15,103,801,Kist Mango Jam 500g,Food,Central,14,2.2,30.8
2025-05-19,102,601,Sunlight Detergent 1kg,Household,Eastern,50,3.0,150.0
2025-05-01,101,901,Signal Toothpaste 120g,Toiletries,Southern,40,2.5,100.0
2025-05-20,105,801,Kist Mango Jam 500g,Food,Eastern,42,2.2,92.4
2025-05-24,105,601,Sunlight Detergent 1kg,Household,Northern,6,3.0,18.0
2025-05-23,105,802,Maliban Marie 400g,Food,Eastern,46,1.6,73.6
2025-05-14,105,601,Sunlight Detergent 1kg,Household,Eastern,39,3.0,117.0
2025-05-14,103,601,Sunlight Detergent 1kg,Household,Central,10,3.0,30.0
2025-05-26,102,701,Anchor Full Cream 1L,Dairy,Eastern,37,2.8,103.6
2025-05-02,103,901,Signal Toothpaste 120g,Toiletries,Western,48,2.5,120.0
2025-05-23,104,802,Maliban Marie 400g,Food,Northern,36,1.6,57.6
2025-05-06,102,601,Sunlight Detergent 1kg,Household,Western,7,3.0,21.0
2025-05-03,102,501,Coca-Cola 500ml,Beverages,Northern,25,1.5,37.5
2025-05-27,103,502,Pepsi 500ml,Beverages,Southern,18,1.4,25.2
2025-05-08,104,502,Pepsi 500ml,Beverages,Eastern,21,1.4,29.4
2025-05-15,102,601,Sunlight Detergent 1kg,Household,Southern,1,3.0,3.0
2025-05-06,103,501,Coca-Cola 500ml,Beverages,Central,40,1.5,60.0
2025-05-04,104,501,Coca-Cola 500ml,Beverages,Eastern,8,1.5,12.0
2025-05-03,101,601,Sunlight Detergent 1kg,Household,Eastern,36,3.0,108.0
2025-05-06,105,502,Pepsi 500ml,Beverages,Western,23,1.4,32.2
2025-05-29,104,802,Maliban Marie 400g,Food,Western,25,1.6,40.0
2025-05-06,102,901,Signal Toothpaste 120g,Toiletries,Northern,27,2.5,67.5
2025-05-30,105,802,Maliban Marie 400g,Food,Central,12,1.6,19.2
2025-05-30,101,601,Sunlight Detergent 1kg,Household,Eastern,48,3.0,144.0
2025-05-02,103,501,Coca-Cola 500ml,Beverages,Eastern,26,1.5,39.0
2025-05-28,101,501,Coca-Cola 500ml,Beverages,Eastern,12,1.5,18.0
2025-05-20,105,901,Signal Toothpaste 120g,Toiletries,Southern,46,2.5,115.0
2025-05-13,104,701,Anchor Full Cream 1L,Dairy,Eastern,47,2.8,131.6
2025-05-22,102,501,Coca-Cola 500ml,Beverages,Northern,44,1.5,66.0
2025-05-04,102,502,Pepsi 500ml,Beverages,Western,11,1.4,15.4
2025-05-28,103,601,Sunlight Detergent 1kg,Household,Western,41,3.0,123.0
2025-05-01,105,502,Pepsi 500ml,Beverages,Northern,10,1.4,14.0
2025-05-05,102,901,Signal Toothpaste 120g,Toiletries,Central,45,2.5,112.5
2025-05-10,103,901,Signal Toothpaste 120g,Toiletries,Eastern,47,2.5,117.5
2025-05-12,105,802,Maliban Marie 400g,Food,Northern,47,1.6,75.2
2025-05-09,102,701,Anchor Full Cream 1L,Dairy,Eastern,49,2.8,137.2
2025-05-03,101,501,Coca-Cola 500ml,Beverages,Southern,24,1.5,36.0
2025-05-03,103,501,Coca-Cola 500ml,Beverages,Central,38,1.5,57.0
2025-05-04,105,601,Sunlight Detergent 1kg,Household,Northern,12,3.0,36.0
2025-05-05,105,701,Anchor Full Cream 1L,Dairy,Central,47,2.8,131.6
2025-05-28,104,901,Signal Toothpaste 120g,Toiletries,Northern,50,2.5,125.0
2025-05-15,104,501,Coca-Cola 500ml,Beverages,Southern,15,1.5,22.5
2025-05-08,101,801,Kist Mango Jam 500g,Food,Western,21,2.2,46.2
2025-05-09,105,701,Anchor Full Cream 1L,Dairy,Eastern,28,2.8,78.4
2025-05-11,105,502,Pepsi 500ml,Beverages,Northern,14,1.4,19.6
2025-05-22,101,501,Coca-Cola 500ml,Beverages,Eastern,38,1.5,57.0
2025-05-11,101,801,Kist Mango Jam 500g,Food,Northern,5,2.2,11.0
2025-05-02,104,601,Sunlight Detergent 1kg,Household,Western,4,3.0,12.0
2025-05-28,101,802,Maliban Marie 400g,Food,Northern,2,1.6,3.2
2025-05-03,102,701,Anchor Full Cream 1L,Dairy,Northern,23,2.8,64.4
2025-05-01,102,701,Anchor Full Cream 1L,Dairy,Northern,8,2.8,22.4
2025-05-01,103,801,Kist Mango Jam 500g,Food,Western,33,2.2,72.6
2025-05-11,103,801,Kist Mango Jam 500g,Food,Northern,28,2.2,61.6
2025-05-04,104,801,Kist Mango Jam 500g,Food,Western,19,2.2,41.8
2025-05-11,105,901,Signal Toothpaste 120g,Toiletries,Central,38,2.5,95.0
2025-05-02,103,502,Pepsi 500ml,Beverages,Central,50,1.4,70.0
2025-05-06,104,502,Pepsi 500ml,Beverages,Southern,19,1.4,26.6
2025-05-02,103,701,Anchor Full Cream 1L,Dairy,Southern,5,2.8,14.0
2025-05-03,103,701,Anchor Full Cream 1L,Dairy,Western,37,2.8,103.6
2025-05-06,103,701,Anchor Full Cream 1L,Dairy,Central,27,2.8,75.6
2025-05-09,103,801,Kist Mango Jam 500g,Food,Western,25,2.2,55.0
2025-05-08,103,502,Pepsi 500ml,Beverages,Eastern,10,1.4,14.0
2025-05-07,102,901,Signal Toothpaste 120g,Toiletries,Central,22,2.5,55.0
2025-05-13,101,501,Coca-Cola 500ml,Beverages,Northern,41,1.5,61.5
2025-05-26,105,802,Maliban Marie 400g,Food,Eastern,20,1.6,32.0
2025-05-02,104,501,Coca-Cola 500ml,Beverages,Western,27,1.5,40.5
2025-05-30,104,501,Coca-Cola 500ml,Beverages,Central,49,1.5,73.5
2025-05-15,104,601,Sunlight Detergent 1kg,Household,Northern,46,3.0,138.0
2025-05-28,105,601,Sunlight Detergent 1kg,Household,Northern,15,3.0,45.0
2025-05-25,104,501,Coca-Cola 500ml,Beverages,Western,29,1.5,43.5
2025-05-24,103,802,Maliban Marie 400g,Food,Southern,43,1.6,68.8
2025-05-24,102,801,Kist Mango Jam 500g,Food,Eastern,35,2.2,77.0
2025-05-11,102,801,Kist Mango Jam 500g,Food,Northern,28,2.2,61.6
2025-05-12,101,801,Kist Mango Jam 500g,Food,Eastern,39,2.2,85.8
2025-05-23,102,701,Anchor Full Cream 1L,Dairy,Northern,32,2.8,89.6
2025-05-02,101,802,Maliban Marie 400g,Food,Northern,31,1.6,49.6
2025-05-15,105,802,Maliban Marie 400g,Food,Southern,4,1.6,6.4
2025-05-26,104,801,Kist Mango Jam 500g,Food,Central,13,2.2,28.6
2025-05-29,105,802,Maliban Marie 400g,Food,Western,18,1.6,28.8
2025-05-23,105,901,Signal Toothpaste 120g,Toiletries,Western,18,2.5,45.0
2025-05-20,103,801,Kist Mango Jam 500g,Food,Northern,49,2.2,107.8
2025-05-30,101,701,Anchor Full Cream 1L,Dairy,Central,24,2.8,67.2
2025-05-03,101,601,Sunlight Detergent 1kg,Household,Southern,38,3.0,114.0
2025-05-03,104,502,Pepsi 500ml,Beverages,Central,18,1.4,25.2
2025-05-08,105,701,Anchor Full Cream 1L,Dairy,Central,34,2.8,95.2
2025-05-15,105,501,Coca-Cola 500ml,Beverages,Western,41,1.5,61.5
2025-05-17,105,501,Coca-Cola 500ml,Beverages,Central,41,1.5,61.5
2025-05-24,103,801,Kist Mango Jam 500g,Food,Eastern,48,2.2,105.6
2025-05-22,103,802,Maliban Marie 400g,Food,Eastern,43,1.6,68.8
2025-05-11,103,601,Sunlight Detergent 1kg,Household,Eastern,47,3.0,141.0
2025-05-10,102,502,Pepsi 500ml,Beverages,Eastern,14,1.4,19.6
2025-05-26,105,901,Signal Toothpaste 120g,Toiletries,Central,47,2.5,117.5
2025-05-02,102,901,Signal Toothpaste 120g,Toiletries,Northern,22,2.5,55.0
2025-05-04,102,901,Signal Toothpaste 120g,Toiletries,Central,15,2.5,37.5
2025-05-26,103,801,Kist Mango Jam 500g,Food,Eastern,5,2.2,11.0
2025-05-22,103,601,Sunlight Detergent 1kg,Household,Western,1,3.0,3.0
2025-05-30,105,502,Pepsi 500ml,Beverages,Southern,16,1.4,22.4
2025-05-15,101,802,Maliban Marie 400g,Food,Eastern,8,1.6,12.8
2025-05-11,104,801,Kist Mango Jam 500g,Food,Northern,16,2.2,35.2
2025-05-23,103,801,Kist Mango Jam 500g,Food,Southern,16,2.2,35.2
2025-05-14,104,901,Signal Toothpaste 120g,Toiletries,Southern,23,2.5,57.5
2025-05-30,104,502,Pepsi 500ml,Beverages,Western,25,1.4,35.0
2025-05-09,104,701,Anchor Full Cream 1L,Dairy,Western,30,2.8,84.0
2025-05-17,105,501,Coca-Cola 500ml,Beverages,Western,38,1.5,57.0
2025-05-18,105,802,Maliban Marie 400g,Food,Southern,20,1.6,32.0
2025-05-26,102,802,Maliban Marie 400g,Food,Southern,7,1.6,11.2
2025-05-17,104,801,Kist Mango Jam 500g,Food,Western,28,2.2,61.6
2025-05-19,102,901,Signal Toothpaste 120g,Toiletries,Eastern,50,2.5,125.0
2025-05-21,101,801,Kist Mango Jam 500g,Food,Central,27,2.2,59.4
2025-05-02,101,502,Pepsi 500ml,Beverages,Eastern,40,1.4,56.0
2025-05-17,105,501,Coca-Cola 500ml,Beverages,Central,10,1.5,15.0
2025-05-02,104,802,Maliban Marie 400g,Food,Eastern,40,1.6,64.0
2025-05-07,105,901,Signal Toothpaste 120g,Toiletries,Southern,10,2.5,25.0
2025-05-27,103,501,Coca-Cola 500ml,Beverages,Southern,31,1.5,46.5
2025-05-03,103,802,Maliban Marie 400g,Food,Northern,31,1.6,49.6
2025-05-14,105,802,Maliban Marie 400g,Food,Southern,7,1.6,11.2
2025-05-27,102,701,Anchor Full Cream 1L,Dairy,Central,33,2.8,92.4
2025-05-16,102,701,Anchor Full Cream 1L,Dairy,Western,29,2.8,81.2
2025-05-24,103,801,Kist Mango Jam 500g,Food,Northern,45,2.2,99.0
2025-05-01,104,802,Maliban Marie 400g,Food,Eastern,28,1.6,44.8
2025-05-19,104,601,Sunlight Detergent 1kg,Household,Southern,1,3.0,3.0
2025-05-14,102,801,Kist Mango Jam 500g,Food,Central,25,2.2,55.0
2025-05-26,102,901,Signal Toothpaste 120g,Toiletries,Central,43,2.5,107.5
2025-05-15,103,502,Pepsi 500ml,Beverages,Central,31,1.4,43.4
2025-05-24,105,501,Coca-Cola 500ml,Beverages,Northern,44,1.5,66.0
2025-05-20,102,601,Sunlight Detergent 1kg,Household,Eastern,37,3.0,111.0
2025-05-28,105,802,Maliban Marie 400g,Food,Western,44,1.6,70.4
2025-05-07,105,701,Anchor Full Cream 1L,Dairy,Northern,40,2.8,112.0
2025-05-11,103,501,Coca-Cola 500ml,Beverages,Western,28,1.5,42.0
2025-05-15,104,502,Pepsi 500ml,Beverages,Western,42,1.4,58.8
2025-05-06,104,901,Signal Toothpaste 120g,Toiletries,Eastern,45,2.5,112.5
2025-05-12,103,701,Anchor Full Cream 1L,Dairy,Eastern,14,2.8,39.2
2025-05-20,102,802,Maliban Marie 400g,Food,Northern,21,1.6,33.6
2025-05-03,102,701,Anchor Full Cream 1L,Dairy,Northern,50,2.8,140.0
2025-05-24,105,801,Kist Mango Jam 500g,Food,Central,50,2.2,110.0
2025-05-18,103,802,Maliban Marie 400g,Food,Western,23,1.6,36.8
2025-05-07,101,601,Sunlight Detergent 1kg,Household,Southern,37,3.0,111.0
2025-05-25,101,801,Kist Mango Jam 500g,Food,Western,41,2.2,90.2
2025-05-13,104,701,Anchor Full Cream 1L,Dairy,Western,13,2.8,36.4
2025-05-13,102,501,Coca-Cola 500ml,Beverages,Northern,37,1.5,55.5
2025-05-28,104,601,Sunlight Detergent 1kg,Household,Southern,31,3.0,93.0
2025-05-20,104,802,Maliban Marie 400g,Food,Eastern,17,1.6,27.2
2025-05-22,102,501,Coca-Cola 500ml,Beverages,Central,46,1.5,69.0
2025-05-28,104,701,Anchor Full Cream 1L,Dairy,Eastern,37,2.8,103.6
2025-05-11,104,901,Signal Toothpaste 120g,Toiletries,Northern,14,2.5,35.0
2025-05-23,105,801,Kist Mango Jam 500g,Food,Western,28,2.2,61.6
2025-05-15,105,801,Kist Mango Jam 500g,Food,Western,1,2.2,2.2
2025-05-23,103,801,Kist Mango Jam 500g,Food,Central,42,2.2,92.4
2025-05-23,103,601,Sunlight Detergent 1kg,Household,Southern,13,3.0,39.0
2025-05-02,104,802,Maliban Marie 400g,Food,Western,45,1.6,72.0
2025-05-29,105,501,Coca-Cola 500ml,Beverages,Eastern,4,1.5,6.0
2025-05-17,103,901,Signal Toothpaste 120g,Toiletries,Central,13,2.5,32.5
2025-05-16,101,701,Anchor Full Cream 1L,Dairy,Western,33,2.8,92.4
2025-05-02,103,501,Coca-Cola 500ml,Beverages,Eastern,46,1.5,69.0
2025-05-22,103,901,Signal Toothpaste 120g,Toiletries,Central,28,2.5,70.0
2025-05-17,102,802,Maliban Marie 400g,Food,Northern,42,1.6,67.2
2025-05-17,103,901,Signal Toothpaste 120g,Toiletries,Western,9,2.5,22.5
2025-05-29,103,502,Pepsi 500ml,Beverages,Southern,9,1.4,12.6
2025-05-12,103,802,Maliban Marie 400g,Food,Northern,16,1.6,25.6
2025-05-02,104,701,Anchor Full Cream 1L,Dairy,Northern,45,2.8,126.0
2025-05-15,105,501,Coca-Cola 500ml,Beverages,Northern,9,1.5,13.5
2025-05-19,102,701,Anchor Full Cream 1L,Dairy,Eastern,30,2.8,84.0
2025-05-26,105,701,Anchor Full Cream 1L,Dairy,Northern,39,2.8,109.2
2025-05-10,105,901,Signal Toothpaste 120g,Toiletries,Western,41,2.5,102.5
2025-05-17,102,501,Coca-Cola 500ml,Beverages,Eastern,24,1.5,36.0
2025-05-29,104,501,Coca-Cola 500ml,Beverages,Eastern,12,1.5,18.0
2025-05-13,103,501,Coca-Cola 500ml,Beverages,Northern,25,1.5,37.5
2025-05-13,102,502,Pepsi 500ml,Beverages,Northern,6,1.4,8.4
2025-05-08,102,701,Anchor Full Cream 1L,Dairy,Northern,40,2.8,112.0
2025-05-23,101,801,Kist Mango Jam 500g,Food,Western,13,2.2,28.6
2025-05-27,105,901,Signal Toothpaste 120g,Toiletries,Western,41,2.5,102.5
2025-05-20,105,901,Signal Toothpaste 120g,Toiletries,Western,3,2.5,7.5
2025-05-27,105,502,Pepsi 500ml,Beverages,Eastern,26,1.4,36.4
2025-05-11,101,801,Kist Mango Jam 500g,Food,Northern,15,2.2,33.0
2025-05-19,104,802,Maliban Marie 400g,Food,Western,11,1.6,17.6
2025-05-19,101,802,Maliban Marie 400g,Food,Northern,31,1.6,49.6
2025-05-01,103,601,Sunlight Detergent 1kg,Household,Southern,28,3.0,84.0
2025-05-29,104,801,Kist Mango Jam 500g,Food,Northern,6,2.2,13.2
2025-05-19,103,701,Anchor Full Cream 1L,Dairy,Western,46,2.8,128.8
2025-05-22,104,701,Anchor Full Cream 1L,Dairy,Eastern,42,2.8,117.6
2025-05-14,105,801,Kist Mango Jam 500g,Food,Eastern,33,2.2,72.6
2025-05-14,104,502,Pepsi 500ml,Beverages,Southern,14,1.4,19.6
2025-05-13,104,502,Pepsi 500ml,Beverages,Eastern,12,1.4,16.8
2025-05-14,105,501,Coca-Cola 500ml,Beverages,Western,21,1.5,31.5
2025-05-25,104,601,Sunlight Detergent 1kg,Household,Southern,27,3.0,81.0
2025-05-03,105,701,Anchor Full Cream 1L,Dairy,Central,37,2.8,103.6
2025-05-09,102,802,Maliban Marie 400g,Food,Northern,19,1.6,30.4
2025-05-16,104,802,Maliban Marie 400g,Food,Western,50,1.6,80.0
2025-05-12,102,701,Anchor Full Cream 1L,Dairy,Southern,16,2.8,44.8
2025-05-09,105,901,Signal Toothpaste 120g,Toiletries,Central,47,2.5,117.5
2025-05-17,104,502,Pepsi 500ml,Beverages,Eastern,17,1.4,23.8
2025-05-25,102,802,Maliban Marie 400g,Food,Southern,50,1.6,80.0
2025-05-30,104,802,Maliban Marie 400g,Food,Northern,43,1.6,68.8
2025-05-07,104,801,Kist Mango Jam 500g,Food,Central,9,2.2,19.8
2025-05-12,101,801,Kist Mango Jam 500g,Food,Central,18,2.2,39.6
2025-05-18,104,802,Maliban Marie 400g,Food,Eastern,34,1.6,54.4
2025-05-16,105,802,Maliban Marie 400g,Food,Central,22,1.6,35.2
2025-05-02,104,701,Anchor Full Cream 1L,Dairy,Eastern,13,2.8,36.4
2025-05-16,103,501,Coca-Cola 500ml,Beverages,Western,20,1.5,30.0
2025-05-01,101,801,Kist Mango Jam 500g,Food,Central,9,2.2,19.8
2025-05-16,103,501,Coca-Cola 500ml,Beverages,Southern,47,1.5,70.5
2025-05-26,103,802,Maliban Marie 400g,Food,Western,21,1.6,33.6
2025-05-01,102,901,Signal Toothpaste 120g,Toiletries,Central,44,2.5,110.0
2025-05-10,103,802,Maliban Marie 400g,Food,Central,40,1.6,64.0
2025-05-16,104,802,Maliban Marie 400g,Food,Western,13,1.6,20.8
2025-05-19,105,901,Signal Toothpaste 120g,Toiletries,Northern,23,2.5,57.5
2025-05-23,102,502,Pepsi 500ml,Beverages,Central,14,1.4,19.6
2025-05-22,102,901,Signal Toothpaste 120g,Toiletries,Central,33,2.5,82.5
2025-05-20,101,901,Signal Toothpaste 120g,Toiletries,Western,22,2.5,55.0
2025-05-23,104,901,Signal Toothpaste 120g,Toiletries,Eastern,14,2.5,35.0
2025-05-15,102,601,Sunlight Detergent 1kg,Household,Western,7,3.0,21.0
2025-05-05,104,801,Kist Mango Jam 500g,Food,Northern,32,2.2,70.4
2025-05-11,105,601,Sunlight Detergent 1kg,Household,Central,7,3.0,21.0
2025-05-05,105,701,Anchor Full Cream 1L,Dairy,Eastern,6,2.8,16.8
2025-05-27,105,501,Coca-Cola 500ml,Beverages,Central,38,1.5,57.0
2025-05-14,101,601,Sunlight Detergent 1kg,Household,Central,2,3.0,6.0
2025-05-18,103,502,Pepsi 500ml,Beverages,Central,5,1.4,7.0
2025-05-08,102,501,Coca-Cola 500ml,Beverages,Southern,43,1.5,64.5
2025-05-08,105,701,Anchor Full Cream 1L,Dairy,Southern,6,2.8,16.8
2025-05-18,101,801,Kist Mango Jam 500g,Food,Northern,41,2.2,90.2
2025-05-16,102,601,Sunlight Detergent 1kg,Household,Northern,47,3.0,141.0
2025-05-19,105,501,Coca-Cola 500ml,Beverages,Western,40,1.5,60.0
2025-05-01,101,601,Sunlight Detergent 1kg,Household,Central,43,3.0,129.0
2025-05-25,101,501,Coca-Cola 500ml,Beverages,Central,26,1.5,39.0
2025-05-05,105,601,Sunlight Detergent 1kg,Household,Eastern,17,3.0,51.0
2025-05-03,101,701,Anchor Full Cream 1L,Dairy,Northern,42,2.8,117.6
2025-05-12,103,701,Anchor Full Cream 1L,Dairy,Central,6,2.8,16.8
2025-05-04,102,802,Maliban Marie 400g,Food,Northern,42,1.6,67.2
2025-05-25,101,801,Kist Mango Jam 500g,Food,Central,9,2.2,19.8
2025-05-25,104,801,Kist Mango Jam 500g,Food,Eastern,6,2.2,13.2
2025-05-16,101,701,Anchor Full Cream 1L,Dairy,Western,24,2.8,67.2
2025-05-30,102,601,Sunlight Detergent 1kg,Household,Northern,9,3.0,27.0
2025-05-08,104,802,Maliban Marie 400g,Food,Southern,1,1.6,1.6
2025-05-11,105,901,Signal Toothpaste 120g,Toiletries,Northern,44,2.5,110.0
2025-05-04,104,801,Kist Mango Jam 500g,Food,Northern,22,2.2,48.4
2025-05-04,101,801,Kist Mango Jam 500g,Food,Northern,27,2.2,59.4
2025-05-18,104,802,Maliban Marie 400g,Food,Central,32,1.6,51.2
2025-05-30,105,601,Sunlight Detergent 1kg,Household,Southern,30,3.0,90.0
2025-05-16,101,502,Pepsi 500ml,Beverages,Southern,29,1.4,40.6
2025-05-10,105,801,Kist Mango Jam 500g,Food,Central,6,2.2,13.2
2025-05-07,105,901,Signal Toothpaste 120g,Toiletries,Eastern,34,2.5,85.0
2025-05-25,104,601,Sunlight Detergent 1kg,Household,Western,7,3.0,21.0
2025-05-29,101,802,Maliban Marie 400g,Food,Southern,7,1.6,11.2
2025-05-10,104,802,Maliban Marie 400g,Food,Western,42,1.6,67.2
2025-05-26,102,701,Anchor Full Cream 1L,Dairy,Western,44,2.8,123.2
2025-05-30,103,601,Sunlight Detergent 1kg,Household,Central,3,3.0,9.0
2025-05-01,101,501,Coca-Cola 500ml,Beverages,Southern,30,1.5,45.0
2025-05-16,101,901,Signal Toothpaste 120g,Toiletries,Southern,29,2.5,72.5
2025-05-01,104,502,Pepsi 500ml,Beverages,Eastern,36,1.4,50.4
2025-05-23,102,901,Signal Toothpaste 120g,Toiletries,Western,30,2.5,75.0
2025-05-12,102,701,Anchor Full Cream 1L,Dairy,Southern,28,2.8,78.4
2025-05-15,105,501,Coca-Cola 500ml,Beverages,Central,17,1.5,25.5
2025-05-15,103,601,Sunlight Detergent 1kg,Household,Western,37,3.0,111.0
2025-05-19,101,802,Maliban Marie 400g,Food,Central,47,1.6,75.2
2025-05-21,104,502,Pepsi 500ml,Beverages,Northern,38,1.4,53.2
2025-05-03,101,501,Coca-Cola 500ml,Beverages,Western,26,1.5,39.0
2025-05-07,101,701,Anchor Full Cream 1L,Dairy,Western,32,2.8,89.6
2025-05-09,105,802,Maliban Marie 400g,Food,Eastern,29,1.6,46.4
2025-05-27,102,502,Pepsi 500ml,Beverages,Central,6,1.4,8.4
2025-05-13,105,502,Pepsi 500ml,Beverages,Central,38,1.4,53.2
2025-05-05,105,502,Pepsi 500ml,Beverages,Western,2,1.4,2.8
2025-05-24,101,802,Maliban Marie 400g,Food,Southern,31,1.6,49.6
2025-05-11,105,501,Coca-Cola 500ml,Beverages,Southern,35,1.5,52.5
2025-05-19,105,701,Anchor Full Cream 1L,Dairy,Western,9,2.8,25.2
2025-05-23,102,802,Maliban Marie 400g,Food,Central,16,1.6,25.6
2025-05-19,105,701,Anchor Full Cream 1L,Dairy,Southern,17,2.8,47.6
2025-05-25,104,802,Maliban Marie 400g,Food,Central,22,1.6,35.2
2025-05-12,105,601,Sunlight Detergent 1kg,Household,Eastern,3,3.0,9.0
2025-05-18,104,802,Maliban Marie 400g,Food,Southern,25,1.6,40.0
2025-05-23,101,802,Maliban Marie 400g,Food,Eastern,31,1.6,49.6
2025-05-26,103,701,Anchor Full Cream 1L,Dairy,Northern,3,2.8,8.4
2025-05-09,105,802,Maliban Marie 400g,Food,Southern,39,1.6,62.4
2025-05-19,101,701,Anchor Full Cream 1L,Dairy,Western,42,2.8,117.6
2025-05-12,103,701,Anchor Full Cream 1L,Dairy,Northern,6,2.8,16.8
2025-05-16,102,701,Anchor Full Cream 1L,Dairy,Central,11,2.8,30.8
2025-05-13,103,502,Pepsi 500ml,Beverages,Northern,9,1.4,12.6
2025-05-04,104,701,Anchor Full Cream 1L,Dairy,Southern,15,2.8,42.0
2025-05-13,104,501,Coca-Cola 500ml,Beverages,Western,1,1.5,1.5
2025-05-03,105,801,Kist Mango Jam 500g,Food,Eastern,40,2.2,88.0
2025-05-17,103,601,Sunlight Detergent 1kg,Household,Eastern,29,3.0,87.0
2025-05-21,104,901,Signal Toothpaste 120g,Toiletries,Western,7,2.5,17.5
2025-05-25,104,901,Signal Toothpaste 120g,Toiletries,Central,37,2.5,92.5
2025-05-03,105,802,Maliban Marie 400g,Food,Western,6,1.6,9.6
2025-05-08,101,801,Kist Mango Jam 500g,Food,Southern,20,2.2,44.0
2025-05-18,103,601,Sunlight Detergent 1kg,Household,Southern,30,3.0,90.0
2025-05-03,105,901,Signal Toothpaste 120g,Toiletries,Southern,24,2.5,60.0
2025-05-12,103,502,Pepsi 500ml,Beverages,Central,13,1.4,18.2
2025-05-25,103,701,Anchor Full Cream 1L,Dairy,Western,30,2.8,84.0
2025-05-29,101,701,Anchor Full Cream 1L,Dairy,Central,15,2.8,42.0
2025-05-07,101,901,Signal Toothpaste 120g,Toiletries,Eastern,2,2.5,5.0
2025-05-05,101,501,Coca-Cola 500ml,Beverages,Southern,33,1.5,49.5
2025-05-26,105,501,Coca-Cola 500ml,Beverages,Western,35,1.5,52.5
2025-05-01,104,901,Signal Toothpaste 120g,Toiletries,Western,45,2.5,112.5
2025-05-07,102,601,Sunlight Detergent 1kg,Household,Eastern,24,3.0,72.0
2025-05-23,104,501,Coca-Cola 500ml,Beverages,Western,30,1.5,45.0
2025-05-10,104,502,Pepsi 500ml,Beverages,Eastern,24,1.4,33.6
2025-05-08,101,901,Signal Toothpaste 120g,Toiletries,Eastern,20,2.5,50.0
2025-05-03,101,502,Pepsi 500ml,Beverages,Western,38,1.4,53.2
2025-05-11,102,802,Maliban Marie 400g,Food,Southern,27,1.6,43.2
2025-05-18,104,701,Anchor Full Cream 1L,Dairy,Central,21,2.8,58.8
2025-05-18,103,901,Signal Toothpaste 120g,Toiletries,Southern,11,2.5,27.5
2025-05-24,105,802,Maliban Marie 400g,Food,Northern,18,1.6,28.8
2025-05-12,101,601,Sunlight Detergent 1kg,Household,Southern,29,3.0,87.0
2025-05-02,103,802,Maliban Marie 400g,Food,Eastern,35,1.6,56.0
2025-05-19,102,502,Pepsi 500ml,Beverages,Western,9,1.4,12.6
2025-05-19,104,901,Signal Toothpaste 120g,Toiletries,Southern,24,2.5,60.0
2025-05-29,103,501,Coca-Cola 500ml,Beverages,Southern,24,1.5,36.0
2025-05-26,105,901,Signal Toothpaste 120g,Toiletries,Western,44,2.5,110.0
2025-05-26,105,801,Kist Mango Jam 500g,Food,Southern,30,2.2,66.0
2025-05-29,101,502,Pepsi 500ml,Beverages,Northern,12,1.4,16.8
2025-05-22,104,901,Signal Toothpaste 120g,Toiletries,Northern,2,2.5,5.0
2025-05-23,102,502,Pepsi 500ml,Beverages,Southern,4,1.4,5.6
